代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近5日最高,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
688048,342.0,-5.23,0,3535373413.3899994,0.0,5.22,351.86,333.01,350.17,360.88,1.0,-10.24,412.0,463.37,412.0,463.37,433.06,1,0,0,0,0
688106,29.65,4.62,0,1482716172.7266667,0.0,7.73,30.0,27.81,28.0,28.34,1.0,10.31,28.72,33.31,28.72,43.09,34.01,0,0,0,0,0
688126,32.65,2.9,0,9802031477.3,0.0,8.79,34.54,31.75,32.25,31.73,1.0,29.15,31.73,31.73,31.73,31.73,38.08,1,1,0,0,0
688116,36.94,-3.98,0,364335678.0,0.0,4.57,38.27,36.51,38.01,38.47,1.0,-6.95,42.48,46.26,46.26,60.5,46.16,0,0,0,0,0
688079,24.85,-11.12,0,998820285.9333335,0.0,9.01,27.0,24.48,26.99,27.96,1.0,-17.72,33.85,33.85,33.85,33.85,33.55,1,0,0,0,0
688110,127.57,-0.07,0,2424315587.0266666,0.0,6.27,133.0,125.0,126.21,127.66,1.0,-2.0,135.0,167.16,160.42,170.7,153.19,0,0,0,0,0
688135,34.2,-1.33,0,314271817.1766667,0.0,4.59,34.94,33.35,34.0,34.66,1.0,-5.94,37.69,46.5,41.75,46.5,41.59,0,0,0,0,0
688138,34.2,5.23,0,596955455.85,0.0,8.71,34.83,32.0,32.16,32.5,1.0,10.11,33.19,36.58,35.26,36.58,39.0,0,0,0,0,0
688146,291.804,16.43,0,5034737061.76,0.0,14.32,298.704,262.804,262.804,250.624,1.0,59.92,265.3,265.3,265.3,265.3,300.75,1,0,0,0,0
688147,90.05,-0.06,0,891557536.3199999,0.0,4.89,90.8,86.39,88.4,90.1,1.0,3.13,91.47,102.43,91.47,102.43,108.12,0,0,0,0,0
688071,32.24,-5.48,0,90677488.95333333,0.0,7.45,34.04,31.5,34.04,34.11,1.0,-8.8,35.88,46.11,37.1,46.7,40.93,0,0,0,0,0
688153,28.61,-0.49,0,160260620.74999997,0.0,5.15,29.08,27.6,28.4,28.75,1.0,2.18,31.6,34.63,33.73,46.21,34.5,0,0,0,0,0
688165,20.11,-5.19,0,340560702.40999997,0.0,5.75,21.09,19.87,20.96,21.21,1.0,6.63,21.77,23.13,21.77,25.81,25.45,0,0,0,0,0
688160,111.48,-6.14,0,365362925.9166667,0.0,7.15,118.49,110.0,118.0,118.77,1.0,4.73,128.28,151.89,132.66,171.7,142.52,1,0,0,0,0
688216,38.32,20.01,1,379510175.40000004,0.0,20.17,38.32,31.88,31.93,31.93,1.0,18.2,33.9,41.4,40.78,41.4,38.32,0,0,1,1,0
688155,75.5,-2.58,0,175262637.24666667,0.0,5.74,78.78,74.33,77.0,77.5,1.0,-8.36,84.5,103.81,93.35,107.07,93.0,0,0,0,0,0
688200,315.133,0.97,0,977454830.899,0.0,6.92,323.608,302.008,307.388,312.119,1.0,19.89,315.94,337.11,315.94,337.11,374.54,1,0,0,0,0
688168,56.57,6.57,0,196778551.54666665,0.0,12.0,57.44,51.07,52.52,53.08,1.0,-5.39,60.37,65.99,65.48,76.79,63.7,0,0,0,0,0
688218,48.92,0.25,0,411360024.00000006,0.0,7.95,50.88,47.0,48.41,48.8,1.0,16.5,48.8,48.8,48.8,48.8,58.56,1,0,0,0,0
688170,71.02,-10.55,0,578328739.6599998,0.0,10.68,78.0,69.52,77.59,79.4,1.0,-1.74,83.22,95.65,95.65,95.65,95.28,0,0,0,0,0
688219,11.71,-0.93,0,141616465.29000002,0.0,3.89,11.88,11.42,11.59,11.82,1.0,6.45,11.83,12.33,12.14,13.97,14.18,0,0,0,0,0
688183,116.4,-6.81,0,3249579430.673333,0.0,6.34,122.95,115.03,121.13,124.9,1.0,-11.12,135.18,144.29,144.29,144.29,149.88,1,1,0,0,0
688227,94.08,14.84,0,1193848474.0,0.0,21.58,97.68,80.0,81.0,81.92,1.0,12.19,89.0,116.8,89.0,147.0,98.3,0,0,0,0,0
688120,222.31,10.5,0,4252944448.9400005,0.0,13.36,222.88,196.0,196.0,201.18,1.0,22.05,205.5,223.45,205.5,223.45,241.42,0,0,0,0,0
688239,53.9,-0.48,0,292454823.8933334,0.0,4.95,54.62,51.94,53.88,54.16,1.0,-5.64,58.47,76.68,67.8,81.41,64.99,0,0,0,0,0
688249,38.41,-2.86,0,1129698719.4499998,0.0,5.21,39.5,37.44,39.01,39.54,1.0,-6.68,43.86,48.99,48.99,48.99,47.45,1,0,0,0,0
688256,1231.0,-3.07,0,17544855607.40667,0.0,9.9,1349.9,1224.17,1300.0,1270.01,1.0,-10.67,1428.01,1448.01,1428.01,1448.01,1524.01,0,0,0,0,0
688255,30.86,-5.0,0,145856811.28333333,0.0,10.25,33.48,30.15,32.41,32.485,1.0,0.18,32.85,35.73,34.24,40.35,38.98,0,0,0,0,0
688231,39.71,-3.78,0,172840134.20000002,0.0,4.68,40.92,38.99,40.5,41.27,1.0,-12.09,46.3,54.88,54.5,54.88,49.52,0,0,0,0,0
688233,90.41,10.56,0,992883746.16,0.0,8.6,95.63,88.6,91.08,81.776,1.0,14.09,92.07,110.82,96.31,110.82,98.13,0,0,0,0,0
688260,88.36,-3.48,0,509505799.6266667,0.0,8.83,93.88,85.8,91.76,91.55,1.0,-4.22,98.77,98.77,98.77,98.77,109.86,1,1,0,0,0
688286,61.88,-2.1,0,84754161.96,0.0,4.75,64.1,61.1,62.5,63.21,1.0,0.03,67.44,76.7,73.45,89.99,75.85,0,0,0,0,0
688275,123.0,1.07,0,361524364.63,0.0,5.33,125.5,119.01,121.7,121.7,1.0,-7.82,135.75,164.72,142.88,180.0,146.04,0,0,0,0,0
688225,13.9,-0.86,0,89442838.03,0.0,7.77,14.29,13.2,13.67,14.02,1.0,-4.86,14.99,18.24,16.23,26.47,16.82,0,0,0,0,0
688299,15.38,-2.84,0,97730321.28,0.0,4.74,15.9,15.15,15.7,15.83,1.0,-6.05,16.95,21.2,19.27,21.45,19.0,0,0,0,0,0
688312,78.22,-2.08,0,358913201.8666667,0.0,6.33,80.62,75.56,78.0,79.88,1.0,-3.54,85.5,108.45,100.93,108.45,95.86,0,0,0,0,0
688300,235.24,6.93,0,2192893069.25,0.0,15.58,249.94,215.67,215.67,220.0,1.0,40.83,238.0,238.0,238.0,238.0,264.0,1,0,0,0,0
688268,190.68,0.71,0,3242603987.9566665,0.0,9.88,198.53,179.82,188.0,189.33,1.0,8.17,208.0,208.0,208.0,213.07,227.2,1,0,0,0,0
688313,151.33,-5.77,0,2792127444.16,0.0,5.32,157.25,148.7,154.2,160.59,1.0,-10.22,180.7,193.26,180.7,193.26,192.71,0,0,0,0,0
688306,8.672,-5.24,0,116979916.256,0.0,6.34,9.142,8.562,9.112,9.152,1.0,-2.8,9.59,10.99,10.74,12.4,10.98,0,0,0,0,0
688262,32.88,-1.56,0,391259770.2,0.0,5.78,34.25,32.32,32.73,33.4,1.0,-12.06,38.56,43.99,42.18,46.49,40.08,0,0,0,0,0
688327,14.25,0.99,0,851261271.8199999,0.0,8.72,15.08,13.85,13.88,14.11,1.0,11.07,14.33,15.36,15.24,19.17,16.93,0,0,0,0,0
688322,134.51,-9.36,0,4134287817.5199995,0.0,9.64,148.28,133.97,144.0,148.4,1.0,19.82,150.0,150.0,150.0,150.0,178.08,1,0,0,0,0
688332,92.05,-4.3,0,391937022.0266667,0.0,5.02,95.63,90.8,94.79,96.19,1.0,1.2,99.99,102.49,102.49,106.47,115.43,0,0,0,0,0
688320,37.3,-3.79,0,189139738.01666668,0.0,5.55,38.65,36.5,38.15,38.77,1.0,-0.77,39.83,43.7,39.99,43.7,46.52,0,0,0,0,0
688347,221.81,-2.46,0,5462359111.74,0.0,8.14,238.5,220.0,226.03,227.4,1.0,-4.9,253.3,258.0,258.0,258.0,272.88,1,0,0,0,0
688352,17.92,-7.01,0,722621984.91,0.0,6.69,18.89,17.6,18.8,19.27,1.0,-23.97,24.53,24.53,24.53,24.53,23.12,1,0,0,0,0
688333,77.84,-10.74,0,1478371500.13,0.0,10.35,86.03,77.0,85.98,87.21,1.0,-20.78,102.95,108.29,108.29,140.27,104.65,0,0,0,0,0
688330,35.15,-0.99,0,44799482.25000001,0.0,1.92,35.43,34.75,35.43,35.5,1.0,-4.85,37.99,43.5,40.3,59.75,42.6,0,0,0,0,0
688353,80.21,-3.02,0,278282992.18,0.0,3.95,83.0,79.73,81.0,82.71,1.0,-3.86,85.84,105.16,91.97,155.0,99.25,0,0,0,0,0
688361,203.18,0.05,0,1689422432.2700002,0.0,4.55,209.49,200.26,200.49,203.08,1.0,-1.16,216.2,268.07,260.66,268.07,243.7,0,0,0,0,0
688311,26.35,-2.98,0,88981174.34666666,0.0,4.97,27.42,26.07,26.96,27.16,1.0,-7.83,29.48,36.0,31.0,60.6,32.59,0,0,0,0,0
688372,151.6,4.26,0,1125498409.5,0.0,7.19,154.8,144.35,144.63,145.4,1.0,1.69,155.0,183.03,179.18,183.03,174.48,0,0,0,0,0
688362,58.25,2.23,0,2089282470.6,0.0,7.42,59.57,55.34,56.1,56.98,1.0,-4.48,64.16,78.16,75.13,78.16,68.38,0,0,0,0,0
688375,93.76,-0.99,0,676677212.8400002,0.0,7.42,98.9,91.87,93.98,94.7,1.0,2.64,98.29,127.67,103.5,178.17,113.64,0,0,0,0,0
688396,63.83,-5.69,0,2356166500.7033334,0.0,7.24,67.08,62.18,65.83,67.68,1.0,-10.73,74.5,74.5,74.5,74.5,81.22,0,0,0,0,0
688392,160.49,0.19,0,522059763.37666667,0.0,5.94,165.6,156.08,157.5,160.19,1.0,1.19,167.6,178.72,169.5,178.72,192.23,0,0,0,0,0
688387,15.7,-3.09,0,838774724.3366667,0.0,7.96,16.8,15.51,16.02,16.2,1.0,-3.68,18.17,22.7,18.23,24.3,19.44,0,0,0,0,0
688388,35.047,3.76,0,1693382670.63,0.0,7.91,35.945,33.273,33.721,33.777,1.0,5.22,34.66,35.36,35.36,37.1,40.53,1,1,0,0,0
688401,83.05,4.89,0,1067551315.3100001,0.0,11.34,85.98,77.0,77.2,79.18,1.0,15.58,85.22,88.98,85.22,88.98,95.02,1,0,0,0,0
688403,24.55,2.46,0,1947615198.833333,0.0,8.81,25.19,23.08,23.55,23.96,1.0,26.74,24.38,24.38,24.38,24.38,28.75,1,0,0,0,0
688411,241.9,-4.01,0,1161027017.81,0.0,4.63,248.6,236.93,247.14,252.0,1.0,-19.14,303.94,307.58,307.58,424.42,302.4,0,0,0,0,0
688400,57.73,-5.92,0,1513862195.8466666,0.0,7.68,61.7,56.99,59.89,61.36,1.0,4.22,62.88,73.95,69.18,73.95,73.63,0,0,0,0,0
688376,72.6,-1.73,0,172484563.92000002,0.0,7.44,77.18,71.68,73.58,73.88,1.0,7.54,74.88,85.86,79.2,85.86,88.66,1,1,0,0,0
688419,45.9,6.76,0,119716973.30666669,0.0,5.07,46.13,43.95,45.84,42.992,1.0,-3.56,50.3,69.6,64.94,69.6,51.59,0,0,0,0,0
688498,1450.0,-1.69,0,7099857113.349999,0.0,5.89,1495.0,1408.11,1450.0,1475.0,1.0,3.2,1509.98,1509.98,1509.98,1509.98,1770.0,1,0,0,0,0
688472,11.28,0.18,0,634114595.2333332,0.0,5.24,11.45,10.86,11.08,11.26,1.0,-6.31,12.46,15.85,14.47,24.28,13.51,0,0,0,0,0
688499,43.37,-7.49,0,371458779.8533333,0.0,7.36,46.15,42.7,46.15,46.88,1.0,-16.21,55.2,61.88,61.88,71.85,56.26,0,0,0,0,0
688383,151.87,7.42,0,450053349.84,0.0,10.23,152.97,138.5,140.67,141.38,1.0,3.84,150.58,155.0,155.0,155.0,169.66,0,0,0,0,0
688503,86.387,0.58,0,1059694498.6763334,0.0,4.76,88.677,84.587,84.587,85.887,1.0,-0.68,91.31,121.03,109.49,121.03,103.06,0,0,0,0,0
688507,243.858,3.48,0,2709793312.888,0.0,13.58,255.858,223.858,230.928,235.648,1.0,47.21,246.76,246.76,246.76,246.76,282.78,1,0,0,0,0
688516,53.59,-2.03,0,460154486.72,0.0,5.32,54.5,51.59,54.19,54.7,1.0,-7.03,59.88,91.15,75.6,126.7,65.64,0,0,0,0,0
688519,289.9,-1.73,0,2235339238.2,0.0,6.85,299.0,278.8,285.01,295.0,1.0,26.76,298.79,298.79,298.79,298.79,354.0,1,1,0,0,0
688523,52.99,-10.63,0,597298797.1866667,0.0,12.36,59.9,52.57,58.7,59.29,1.0,-9.8,62.39,86.16,65.1,94.7,71.15,0,0,0,0,0
688418,42.47,-2.79,0,207786763.62,0.0,6.07,43.98,41.33,43.58,43.69,1.0,-7.57,47.9,53.97,53.88,68.65,52.43,0,0,0,0,0
688518,25.97,-3.46,0,433228813.62666667,0.0,5.39,26.88,25.43,26.5,26.9,1.0,1.72,28.27,33.43,32.23,33.48,32.28,0,0,0,0,0
688521,228.52,0.44,0,4590072629.92,0.0,7.62,241.34,224.0,224.67,227.52,1.0,-4.96,256.51,303.55,271.6,303.55,273.02,0,0,0,0,0
688530,55.88,13.35,0,862947558.9333334,0.0,19.57,58.13,48.48,48.63,49.3,1.0,17.39,49.95,57.99,52.78,59.83,59.16,0,0,0,0,0
688550,45.18,-0.99,0,199135309.9266667,0.0,4.43,45.85,43.83,44.63,45.63,1.0,7.7,46.6,55.68,55.68,55.68,54.76,0,0,0,0,0
688535,125.93,10.35,0,1683438170.7,0.0,16.66,131.01,112.0,112.0,114.12,1.0,9.09,122.16,148.0,141.2,148.0,136.94,0,0,0,0,0
688545,86.8,5.19,0,1807777632.9600003,0.0,12.14,89.72,79.7,80.53,82.52,1.0,10.55,90.45,97.7,90.45,97.7,99.02,1,0,0,0,0
688549,25.05,10.55,0,4469721692.713333,0.0,17.08,26.32,22.45,22.45,22.66,1.0,73.0,22.98,22.98,22.98,22.98,27.19,1,1,0,0,0
688539,30.41,-2.63,0,63637203.5,0.0,4.8,31.28,29.78,30.76,31.23,1.0,-3.28,32.5,42.03,37.16,58.81,37.48,0,0,0,0,0
688560,13.27,-2.78,0,65156761.60000001,0.0,5.42,13.64,12.9,13.4,13.65,1.0,-6.42,14.45,17.48,16.18,23.93,16.38,0,0,0,0,0
688567,11.18,-4.12,0,155037066.70666665,0.0,5.57,11.6,10.95,11.55,11.66,1.0,-9.84,13.06,15.5,14.43,19.17,13.99,0,0,0,0,0
688573,18.7,-3.61,0,51535967.69666667,0.0,4.18,19.34,18.53,19.1,19.4,1.0,-7.61,21.1,24.95,22.87,28.82,23.28,0,0,0,0,0
688582,48.15,2.01,0,322359170.16333336,0.0,6.31,49.5,46.52,46.52,47.2,1.0,6.72,48.47,57.57,56.0,80.43,56.64,0,0,0,0,0
688590,14.21,-3.33,0,155558490.20000002,0.0,6.53,14.96,14.0,14.65,14.7,1.0,3.57,15.53,19.14,16.13,27.11,17.64,0,0,0,0,0
688510,25.12,-3.98,0,119107460.16666666,0.0,5.73,26.16,24.66,26.16,26.16,1.0,-2.29,28.64,37.53,28.75,50.27,31.39,0,0,0,0,0
688598,32.71,-3.14,0,339372574.1533333,0.0,3.49,33.19,32.01,33.03,33.77,1.0,7.35,35.28,37.5,35.28,37.5,40.52,1,0,0,0,0
688599,14.61,7.58,0,909429041.3,0.0,11.78,14.75,13.15,13.31,13.58,1.0,0.9,14.96,18.78,17.35,24.26,16.3,0,0,0,0,0
688603,169.01,-6.62,0,891735618.9266666,0.0,7.35,177.38,164.08,174.21,181.0,1.0,6.7,187.88,189.66,187.88,189.66,217.2,0,0,0,0,0
688602,7.5,7.91,0,149552139.8,0.0,9.78,7.58,6.9,6.91,6.95,1.0,7.3,7.31,7.93,7.64,12.99,8.34,0,0,0,0,0
688605,77.04,-1.03,0,485986904.20000005,0.0,5.31,80.13,76.0,76.8,77.84,1.0,12.53,78.49,85.78,79.35,85.78,93.41,1,1,0,0,0
688559,63.3,-6.18,0,1096293469.1266668,0.0,5.65,65.81,62.0,65.5,67.47,1.0,5.61,73.7,74.98,73.7,74.98,80.96,1,0,0,0,0
688619,16.29,-3.38,0,66102819.88999999,0.0,7.24,17.2,15.98,17.2,16.86,1.0,-6.97,18.56,21.18,19.21,21.18,20.23,0,0,0,0,0
688660,9.3,-2.72,0,185882202.24,0.0,4.39,9.52,9.1,9.46,9.56,1.0,-7.19,10.5,13.29,11.36,20.79,11.47,0,0,0,0,0
688610,214.0,-4.34,0,369505165.28000003,0.0,8.93,220.0,200.02,213.0,223.7,1.0,20.03,237.98,237.98,237.98,237.98,268.44,1,1,0,0,0
688568,44.88,-1.15,0,482333250.69,0.0,4.56,46.38,44.31,45.0,45.4,1.0,-2.48,47.62,63.76,53.38,99.95,54.48,0,0,0,0,0
688661,111.0,-2.95,0,563705496.9,0.0,8.13,117.5,108.2,113.12,114.37,1.0,-14.42,135.1,135.1,135.1,135.1,137.24,1,0,0,0,0
688676,78.38,-8.84,0,1469430271.1999998,0.0,7.04,83.66,77.61,83.0,85.98,1.0,-18.35,101.57,111.11,111.11,111.11,103.18,0,0,0,0,0
688577,45.91,-3.11,0,89901249.89999999,0.0,8.8,49.48,45.31,49.43,47.386,1.0,-7.76,52.13,68.38,66.86,87.41,56.86,0,0,0,0,0
688665,59.56,2.55,0,132930646.25,0.0,6.01,60.99,57.5,57.5,58.08,1.0,7.49,58.77,58.77,58.77,58.77,69.7,1,0,0,0,0
688682,42.24,-4.26,0,175233439.98000002,0.0,9.9,45.37,41.0,43.75,44.12,1.0,6.37,47.98,53.63,49.95,73.0,52.94,0,0,0,0,0
688686,128.0,-3.76,0,316050174.3466667,0.0,7.02,132.89,123.55,132.0,133.0,1.0,-9.27,147.5,166.66,166.66,166.66,159.6,0,0,0,0,0
688691,93.5,-1.52,0,378463593.91333336,0.0,6.44,97.12,91.01,93.31,94.94,1.0,-5.08,102.99,138.5,127.79,168.58,113.93,0,0,0,0,0
688707,13.77,-4.84,0,229788272.3733333,0.0,4.49,14.31,13.66,14.23,14.47,1.0,-9.17,15.7,17.85,17.35,18.85,17.36,1,0,0,0,0
688718,15.01,2.39,0,48112281.96666667,0.0,5.18,15.23,14.47,14.54,14.66,1.0,0.74,15.55,19.2,17.46,20.15,17.59,0,0,0,0,0
688685,44.59,-5.53,0,168420834.8666667,0.0,7.35,47.34,43.87,47.34,47.2,1.0,-9.48,51.86,58.28,52.88,65.78,56.64,1,0,0,0,0
688700,93.09,3.4,0,1507272051.2533333,0.0,9.14,93.33,85.1,88.0,90.03,1.0,7.0,95.0,95.0,95.0,95.0,108.04,0,0,0,0,0
688733,38.761,-0.92,0,534731632.66,0.0,7.0,40.481,37.741,38.221,39.121,1.0,4.9,39.59,39.9,39.9,39.9,46.95,1,1,0,0,0
688720,68.612,0.61,0,300225656.5833333,0.0,4.41,70.065,67.058,67.375,68.195,1.0,6.04,70.9,81.85,81.22,81.85,81.83,0,0,0,0,0
688630,383.0,-4.98,0,2404267789.31,0.0,6.78,398.33,371.0,392.0,403.08,1.0,4.5,413.86,413.86,413.86,413.86,483.7,1,0,0,0,0
688698,59.75,-7.61,0,431930090.1733333,0.0,8.43,64.51,59.06,64.0,64.67,1.0,-7.45,69.53,86.9,82.4,113.23,77.6,0,0,0,0,0
688778,55.51,-2.44,0,255188189.9733333,0.0,3.29,56.72,54.85,56.5,56.9,1.0,-7.25,61.56,78.27,69.8,102.58,68.28,0,0,0,0,0
688779,8.419,2.43,0,316310253.143,0.0,3.65,8.449,8.149,8.159,8.219,1.0,-1.41,8.75,10.38,9.53,12.74,9.86,0,0,0,0,0
688776,59.41,-2.78,0,109174930.33,0.0,5.04,61.59,58.51,60.15,61.11,1.0,-7.2,66.24,83.39,73.8,150.0,73.33,0,0,0,0,0
002199,13.88,3.35,0,91740458.66666667,0.0,2.98,14.1,13.7,14.0,13.43,1.0,0.73,14.6,16.0,16.0,16.0,14.77,0,0,0,0,0
603843,7.89,-4.48,0,119439584.00000001,0.0,4.24,8.22,7.87,8.09,8.26,1.0,-1.99,8.85,9.49,8.85,9.85,9.09,0,0,0,0,0
688981,125.34,-1.54,0,8497941640.759999,0.0,5.25,131.18,124.5,125.0,127.3,1.0,-6.46,138.75,159.05,159.05,159.05,152.76,0,0,0,0,0
300460,8.69,-3.87,0,47543148.0,0.0,4.54,9.0,8.59,8.95,9.04,1.0,-11.69,10.02,11.15,10.47,11.66,10.85,0,0,0,0,0
600889,16.34,2.96,0,172341040.0,0.0,2.9,16.66,16.2,16.6,15.87,1.0,2.51,16.39,16.93,16.93,18.84,17.46,0,0,0,0,0
688729,24.47,0.12,0,254182703.4933333,0.0,3.36,24.84,24.02,24.1,24.44,1.0,-1.41,25.27,31.69,27.57,31.69,29.33,0,0,0,0,0
302132,56.294,-0.41,0,344450366.93333334,0.0,2.78,57.584,56.014,56.534,56.524,1.0,-6.82,60.95,73.3,63.95,89.14,67.83,0,0,0,0,0
300366,5.16,-2.64,0,27243692.0,0.0,3.4,5.28,5.1,5.25,5.3,1.0,-5.67,5.56,6.12,5.64,8.2,6.36,0,0,0,0,0
688066,11.6,-8.81,0,112487899.94666666,0.0,9.59,12.67,11.45,12.67,12.72,1.0,-18.71,14.94,15.1,14.94,49.8,15.26,0,0,0,0,0
688022,8.3,-4.16,0,31772713.42,0.0,5.43,8.65,8.18,8.65,8.66,1.0,-8.59,9.44,10.53,9.59,18.0,10.39,0,0,0,0,0
