代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近5日最高,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
603026,92.7,-3.92,0,1680008855.9999998,0.0,5.45,97.36,92.1,95.0,96.48,1.0,13.21,100.0,104.76,100.0,122.12,106.13,0,0,0,0,0
603017,10.87,-1.81,0,95616083.33333334,0.0,4.61,11.07,10.56,10.92,11.07,1.0,-1.38,11.45,14.47,11.85,17.8,12.18,0,0,0,0,0
603042,20.73,1.57,0,240912372.33333337,0.0,4.51,21.2,20.28,20.7,20.41,1.0,11.69,21.11,22.59,21.13,24.2,22.45,1,0,0,0,0
603009,42.67,-0.47,0,404887723.3333334,0.0,4.55,44.19,42.24,42.88,42.87,1.0,-1.59,45.41,60.46,52.4,60.46,47.16,0,0,0,0,0
603051,20.98,-3.09,0,227430997.33333337,0.0,3.97,21.78,20.92,21.4,21.65,1.0,0.62,23.66,24.7,23.66,29.97,23.82,0,0,0,0,0
601360,9.37,1.63,0,796250892.3333333,0.0,4.34,9.5,9.1,9.18,9.22,1.0,4.11,9.46,11.08,10.27,14.58,10.14,0,0,0,0,0
601869,471.55,2.4,0,7465981453.666666,0.0,5.99,482.58,454.98,455.0,460.5,1.0,6.56,474.99,495.0,495.0,495.0,506.55,1,0,0,0,0
603032,25.03,-2.68,0,402911274.3333334,0.0,3.58,25.95,25.03,25.4,25.72,1.0,13.93,26.04,28.18,26.44,28.18,28.29,0,0,0,0,0
603078,46.24,-1.58,0,1685439370.6666667,0.0,4.49,47.5,45.39,47.05,46.98,1.0,1.31,48.16,48.16,48.16,48.16,51.68,1,1,0,0,0
603083,214.54,5.53,0,5821755307.333333,0.0,8.73,217.54,199.79,200.0,203.29,1.0,25.4,208.0,219.49,214.3,219.49,223.62,1,0,0,0,0
603108,10.39,2.26,0,200524494.33333334,0.0,5.12,10.51,9.99,10.11,10.16,1.0,1.76,10.75,15.46,12.64,20.77,11.18,0,0,0,0,0
603061,350.8,3.1,0,816833783.3333334,0.0,7.73,363.0,336.7,337.06,340.24,1.0,8.92,348.0,366.0,348.0,366.0,374.26,0,0,0,0,0
603028,7.45,2.05,0,35485641.333333336,0.0,4.52,7.5,7.17,7.31,7.3,1.0,0.95,7.77,9.49,8.12,10.71,8.03,0,0,0,0,0
603110,24.11,6.4,0,500433143.0,0.0,7.94,24.3,22.5,22.65,22.66,1.0,14.65,23.03,24.37,23.03,27.58,24.93,0,0,0,0,0
603131,18.5,1.15,0,166829976.0,0.0,3.72,18.63,17.95,18.15,18.29,1.0,2.27,19.11,22.7,19.78,35.18,20.12,0,0,0,0,0
603119,75.4,5.6,0,1962212960.0000002,0.0,8.4,76.5,70.5,71.88,71.4,1.0,6.2,74.55,85.9,76.73,95.61,78.54,0,0,0,0,0
603212,14.27,-10.03,0,602478686.3333334,0.0,9.58,15.79,14.27,15.6,15.86,1.0,-8.93,16.55,16.57,16.57,19.05,17.45,0,0,0,0,0
603163,112.84,-6.09,0,487709338.6666667,0.0,7.76,119.88,110.56,117.0,120.16,1.0,6.99,123.22,133.3,123.22,149.2,132.18,1,0,0,0,0
603185,17.08,-6.67,0,283906503.0,0.0,3.99,17.79,17.06,17.59,18.3,1.0,1.01,18.45,21.93,18.45,38.34,20.13,0,0,0,0,0
603228,81.06,0.37,0,4187488252.666667,0.0,5.11,82.44,78.31,79.23,80.76,1.0,6.94,82.77,89.9,82.77,89.9,88.84,0,0,0,0,0
603175,101.18,-1.74,0,579049936.0,0.0,4.43,103.56,99.0,101.12,102.97,1.0,28.76,103.57,103.57,103.57,106.8,113.27,1,0,0,0,0
603211,36.44,9.99,1,323681022.33333325,0.0,10.35,36.44,33.01,33.79,33.13,1.0,10.12,33.97,33.97,33.97,33.97,36.44,1,0,1,1,0
603220,25.22,3.91,0,921323382.0,0.0,4.9,25.5,24.31,24.31,24.27,1.0,10.28,25.05,32.77,25.05,34.59,26.7,1,0,0,0,0
603236,52.81,-4.12,0,775878588.3333333,0.0,4.18,55.0,52.7,54.5,55.08,1.0,-5.95,57.5,59.5,59.5,76.19,60.59,0,0,0,0,0
603260,48.4,-3.26,0,1455424910.3333333,0.0,4.3,50.34,48.19,48.73,50.03,1.0,16.91,51.93,51.93,51.93,67.46,55.03,1,0,0,0,0
603267,76.37,1.83,0,1570115744.3333335,0.0,4.85,77.22,73.58,74.0,75.0,1.0,14.5,75.4,83.57,82.35,83.57,82.5,1,0,0,0,0
603256,257.8,-0.42,0,4797433080.0,0.0,7.57,264.3,244.7,244.7,258.9,1.0,22.18,276.0,276.0,276.0,276.0,284.79,1,0,0,0,0
603186,238.11,5.05,0,4120999517.333334,0.0,8.28,239.99,221.22,223.38,226.67,1.0,39.75,226.67,226.67,226.67,226.67,249.34,1,1,0,0,0
603278,12.54,-0.24,0,237378531.0,0.0,4.06,12.77,12.26,12.5,12.57,1.0,3.98,13.13,14.97,14.82,18.25,13.83,1,0,0,0,0
603300,4.97,-1.39,0,133458772.33333334,0.0,1.98,5.03,4.93,5.01,5.04,1.0,0.2,5.28,6.4,5.36,8.57,5.54,0,0,0,0,0
603306,111.5,3.28,0,1349004192.0,0.0,5.06,111.86,106.4,106.4,107.96,1.0,12.37,109.27,120.12,111.91,120.12,118.76,0,0,0,0,0
603324,43.1,10.01,1,761613802.6666665,0.0,12.61,43.1,38.16,39.2,39.18,1.0,27.4,39.18,39.18,39.18,39.18,43.1,1,1,0,2,0
603396,28.28,-1.84,0,80967753.66666666,0.0,2.4,28.89,28.2,28.56,28.81,1.0,-2.04,30.5,36.93,31.19,55.43,31.69,0,0,0,0,0
603308,68.18,6.58,0,3072715234.3333335,0.0,7.33,70.37,65.68,66.0,63.97,1.0,18.8,64.87,75.49,68.33,84.66,70.37,0,0,0,0,0
603381,16.91,-0.29,0,58800846.0,0.0,2.71,17.11,16.65,16.9,16.96,1.0,-0.24,17.48,23.45,18.72,32.22,18.66,0,0,0,0,0
603283,62.6,-0.73,0,2449800613.3333335,0.0,6.63,65.49,61.31,65.06,63.06,1.0,22.91,63.06,63.06,63.06,63.06,69.37,1,1,0,0,0
603068,37.38,7.72,0,341733042.0,0.0,10.78,37.99,34.25,34.56,34.7,1.0,17.14,34.87,39.01,34.87,45.56,38.17,0,0,0,0,0
603489,32.99,1.66,0,88688672.33333334,0.0,3.64,33.06,31.88,32.17,32.45,1.0,5.64,33.3,37.83,34.24,40.41,35.7,0,0,0,0,0
603416,55.57,0.58,0,148860398.0,0.0,3.82,56.74,54.63,55.43,55.25,1.0,2.89,56.16,67.29,60.95,67.7,60.78,0,0,0,0,0
603296,80.4,7.43,0,1842631336.0,0.0,4.12,81.95,78.87,78.97,74.841,1.0,10.38,76.86,89.64,87.96,89.64,82.33,0,0,0,0,0
603533,20.84,3.73,0,445495121.6666667,0.0,7.42,21.19,19.7,19.95,20.09,1.0,4.46,20.86,27.28,24.95,37.62,22.1,0,0,0,0,0
603305,13.941,-0.71,0,245676543.3,0.0,1.99,14.021,13.741,13.991,14.041,1.0,1.38,14.55,17.44,15.13,22.29,15.45,0,0,0,0,0
603379,65.43,-5.11,0,1133496301.0000002,0.0,5.83,68.66,64.64,68.27,68.95,1.0,7.09,68.98,68.98,68.98,77.15,75.85,0,0,0,0,0
603598,19.25,1.0,0,265024831.3333333,0.0,5.51,19.59,18.54,19.08,19.06,1.0,1.1,20.76,24.34,22.26,34.48,20.97,0,0,0,0,0
603667,67.73,1.82,0,1565998668.6666665,0.0,3.65,68.44,66.01,66.75,66.52,1.0,1.15,72.35,90.46,77.96,96.57,73.17,0,0,0,0,0
603636,9.15,-1.93,0,143808571.6666667,0.0,3.64,9.42,9.08,9.33,9.33,1.0,3.51,9.91,12.06,9.91,15.02,10.26,1,0,0,0,0
603666,27.83,3.27,0,178422493.3333333,0.0,8.35,28.56,26.31,26.6,26.95,1.0,4.62,27.96,33.42,30.49,36.78,29.65,0,0,0,0,0
603601,14.97,-5.07,0,3335717009.666667,0.0,8.24,16.0,14.7,16.0,15.77,1.0,8.01,15.77,23.52,17.85,23.52,17.35,1,1,0,0,0
603629,176.58,7.0,0,5740547865.0,0.0,5.87,178.0,168.31,168.31,165.03,1.0,26.76,173.97,240.88,211.69,240.88,181.53,1,0,0,0,0
603679,21.43,10.01,1,205934572.66666666,0.0,11.91,21.43,19.11,19.29,19.48,1.0,15.28,19.78,19.78,19.78,21.24,21.43,0,0,1,1,0
603690,29.32,1.35,0,1171192596.6666667,0.0,6.46,30.37,28.5,28.66,28.93,1.0,3.02,29.5,31.77,29.5,35.26,31.82,0,0,0,0,0
603773,164.7,-0.86,0,5513449244.333334,0.0,13.84,172.99,150.0,171.11,166.13,1.0,18.1,166.13,166.13,166.13,166.13,182.74,1,1,0,0,0
603662,70.09,-0.33,0,856518222.0000001,0.0,3.88,71.93,69.2,69.69,70.32,1.0,7.88,72.22,73.51,73.51,73.51,77.35,0,0,0,0,0
603778,14.98,-9.98,0,1280553053.333333,0.0,8.17,16.34,14.98,16.28,16.64,1.0,-24.34,21.8,24.68,21.8,34.27,18.3,1,0,0,0,0
603659,29.5,-0.03,0,1032114842.0,0.0,3.35,30.04,29.05,29.47,29.51,1.0,8.34,30.08,33.33,30.08,37.66,32.46,0,0,0,0,0
603650,65.98,-2.71,0,1926966149.6666665,0.0,2.73,67.0,65.15,66.8,67.82,1.0,2.61,68.47,68.47,68.47,68.47,74.6,0,0,0,0,0
603738,58.99,-0.02,0,3451252443.333333,0.0,7.8,61.88,57.28,59.0,59.0,1.0,25.4,60.99,60.99,60.99,60.99,64.9,1,0,0,0,0
603728,61.305,-1.4,0,395415918.3333334,0.0,2.03,61.835,60.575,61.475,62.175,1.0,-2.17,66.06,72.97,67.89,77.88,68.39,0,0,0,0,0
603810,11.93,0.34,0,34947525.0,0.0,4.54,12.09,11.55,11.8,11.89,1.0,-4.1,12.88,15.44,13.42,19.2,13.08,0,0,0,0,0
603800,80.62,-0.87,0,595349970.0,0.0,3.8,81.8,78.71,81.0,81.33,1.0,8.51,81.8,82.3,82.3,82.3,89.46,1,0,0,0,0
603809,9.78,1.77,0,122175167.33333333,0.0,4.79,9.85,9.39,9.58,9.61,1.0,-6.14,10.86,11.45,10.86,15.37,10.57,0,0,0,0,0
603867,39.6,1.25,0,420606713.99999994,0.0,6.65,41.23,38.63,38.84,39.11,1.0,1.56,40.55,43.58,40.55,43.58,43.02,0,0,0,0,0
603806,17.52,1.04,0,788056615.0000001,0.0,4.21,18.08,17.35,17.57,17.34,1.0,15.04,17.58,19.33,18.24,20.01,19.07,1,0,0,0,0
603876,25.35,-2.65,0,746485272.6666665,0.0,5.91,26.8,25.26,25.68,26.04,1.0,0.48,27.4,29.1,27.4,33.5,28.64,0,0,0,0,0
603893,180.66,2.68,0,2311986174.0,0.0,5.67,184.97,175.0,175.53,175.95,1.0,12.86,177.3,213.89,179.19,213.89,193.55,0,0,0,0,0
603929,215.52,-7.18,0,3172341711.0,0.0,14.92,247.65,213.0,235.0,232.18,1.0,-6.64,246.98,246.98,246.98,246.98,255.4,1,1,0,0,0
603931,55.99,-2.44,0,362862690.6666667,0.0,3.99,58.18,55.89,56.82,57.39,1.0,-6.39,62.99,67.02,62.99,67.02,63.13,0,0,0,0,0
603799,52.1,-0.93,0,3508889620.0000005,0.0,5.23,54.15,51.4,52.0,52.59,1.0,9.61,54.12,59.33,54.12,81.67,57.85,0,0,0,0,0
603859,52.9,4.2,0,1943565041.0,0.0,7.07,53.39,49.8,51.3,50.77,1.0,1.95,55.66,58.0,58.0,59.77,55.85,1,0,0,0,0
603906,23.8,-4.69,0,1173871633.3333333,0.0,8.81,25.7,23.5,24.83,24.97,1.0,1.8,26.2,30.61,26.2,34.52,27.47,0,0,0,0,0
603938,53.82,-2.92,0,1701883974.0000002,0.0,5.66,56.49,53.35,55.8,55.44,1.0,-8.73,64.78,64.78,64.78,64.78,60.98,1,0,0,0,0
603948,23.61,-1.79,0,34140973.333333336,0.0,3.16,24.04,23.28,24.04,24.04,1.0,-5.03,26.2,26.66,26.2,34.97,26.44,0,0,0,0,0
603979,73.45,-4.98,0,918011163.3333333,0.0,6.84,77.95,72.66,75.37,77.3,1.0,7.84,77.84,77.86,77.84,89.77,85.03,1,0,0,0,0
603915,15.92,0.57,0,140166741.0,0.0,3.98,16.34,15.71,15.82,15.83,1.0,1.02,16.58,18.5,16.92,20.44,17.41,0,0,0,0,0
603993,20.04,-0.64,0,9205721629.0,0.0,7.09,21.14,19.71,19.77,20.17,1.0,15.37,21.0,21.0,21.0,28.49,22.19,1,0,0,0,0
603985,25.27,0.08,0,429876154.3333333,0.0,2.93,25.75,25.01,25.18,25.25,1.0,8.64,25.34,28.39,25.34,29.54,27.78,0,0,0,0,0
605376,231.31,10.0,1,2202372288.0,0.0,12.08,231.31,205.9,210.19,210.28,1.0,27.8,215.99,215.99,215.99,215.99,231.31,1,0,1,1,0
603986,629.0,7.33,0,36682258584.0,0.0,9.9,644.64,586.6,594.0,586.04,1.0,30.09,586.04,586.04,586.04,586.04,644.64,1,1,0,0,0
605358,70.2,-1.06,0,5979057438.666666,0.0,5.99,73.94,69.69,69.69,70.95,1.0,-1.36,77.58,77.58,77.58,77.58,78.05,1,0,0,0,0
605090,35.13,2.12,0,472779603.3333333,0.0,6.98,36.1,33.7,34.26,34.4,1.0,-1.18,37.55,42.33,37.74,55.08,37.84,0,0,0,0,0
605589,69.82,5.15,0,5423943636.0,0.0,11.73,71.8,64.01,64.66,66.4,1.0,17.44,69.47,69.47,69.47,69.47,73.04,1,0,0,0,0
605488,33.78,0.57,0,197788226.6666667,0.0,3.22,34.0,32.92,33.53,33.59,1.0,-4.5,37.66,41.5,38.54,48.53,36.95,0,0,0,0,0
605277,18.35,1.06,0,228296512.0,0.0,5.56,18.81,17.8,17.94,18.158,1.0,4.56,18.73,22.39,20.96,22.39,19.97,0,0,0,0,0
688008,269.9,2.82,0,21839190973.269997,0.0,6.58,275.28,258.01,260.0,262.5,1.0,18.01,262.65,288.79,265.0,288.79,315.0,0,0,0,0,0
605168,54.16,7.61,0,634794156.0,0.0,9.84,55.36,50.41,50.41,50.33,1.0,17.69,52.51,64.28,52.51,64.28,55.36,0,0,0,0,0
605598,37.4,3.54,0,375442614.0,0.0,11.6,39.69,35.5,35.85,36.12,1.0,3.74,38.46,56.12,43.25,77.31,39.73,0,0,0,0,0
688005,32.78,-2.99,0,634990589.6466666,0.0,3.7,33.89,32.64,33.71,33.79,1.0,4.76,34.15,37.18,34.74,40.8,40.55,0,0,0,0,0
605123,104.91,1.65,0,466459881.6666666,0.0,6.32,106.69,100.17,102.3,103.21,1.0,11.02,105.4,124.99,105.5,130.63,113.53,0,0,0,0,0
688012,360.0,2.56,0,9351122393.666668,0.0,6.55,368.0,345.0,350.0,351.0,1.0,18.76,351.88,357.7,351.88,357.7,421.2,1,1,0,0,0
603936,28.65,7.06,0,2154154684.0000005,0.0,12.18,29.44,26.18,26.5,26.76,1.0,32.95,27.49,27.49,27.49,27.49,29.44,1,0,0,0,0
688019,245.99,0.15,0,2506594212.81,0.0,3.33,250.68,242.5,244.42,245.62,1.0,6.74,245.62,267.69,245.62,267.69,294.74,0,0,0,0,0
688003,124.42,7.07,0,1534803630.35,0.0,11.94,128.88,115.01,117.6,116.2,1.0,30.19,117.44,117.44,117.44,117.44,139.44,1,0,0,0,0
688017,408.01,6.92,0,7664453037.173334,0.0,10.01,413.82,375.64,381.6,381.6,1.0,11.17,407.96,450.2,450.2,450.2,457.92,1,0,0,0,0
688047,146.49,2.08,0,1574009029.2,0.0,4.56,148.55,142.0,143.0,143.5,1.0,7.96,146.71,174.32,146.71,203.05,172.2,0,0,0,0,0
688071,33.9,5.61,0,145695986.10999998,0.0,12.12,35.61,31.72,31.72,32.1,1.0,9.39,33.22,46.11,35.8,46.7,38.52,0,0,0,0,0
688025,449.0,0.9,0,1376782479.31,0.0,4.41,456.63,437.0,443.0,445.0,1.0,23.12,458.06,464.99,458.06,464.99,534.0,1,0,0,0,0
688028,117.29,2.99,0,680537416.3933333,0.0,8.69,121.0,111.1,112.67,113.88,1.0,13.87,114.88,139.32,131.55,140.87,136.66,0,0,0,0,0
688041,328.0,6.42,0,17445907759.426666,0.0,8.86,336.18,308.88,310.0,308.22,1.0,13.17,309.75,345.0,309.75,358.8,369.86,0,0,0,0,0
688072,734.0,-0.81,0,6580569207.5,0.0,4.39,754.1,721.65,730.0,740.0,1.0,12.01,740.88,778.67,740.88,778.67,888.0,1,1,0,0,0
688018,127.96,4.54,0,1141155397.7366667,0.0,7.13,130.13,121.4,122.5,122.4,1.0,13.8,123.0,138.62,123.93,138.62,146.88,0,0,0,0,0
688037,293.05,2.0,0,2504705807.8,0.0,7.35,299.13,278.0,284.58,287.3,1.0,12.58,288.0,330.0,288.0,330.0,344.76,0,0,0,0,0
688075,30.16,-2.39,0,25186307.556666665,0.0,4.76,31.47,30.0,30.74,30.9,1.0,-4.47,32.28,36.69,33.39,45.0,37.08,0,0,0,0,0
688082,378.75,4.86,0,3886002744.066667,0.0,5.91,383.0,361.65,362.3,361.2,1.0,33.36,361.2,361.2,361.2,361.2,433.44,1,1,0,0,0
688088,38.05,0.55,0,245649604.53333327,0.0,2.83,38.37,37.3,37.6,37.84,1.0,6.7,37.92,46.29,40.17,61.5,45.41,0,0,0,0,0
688089,11.37,-0.96,0,36697062.26,0.0,3.22,11.63,11.26,11.26,11.48,1.0,-6.19,12.56,14.98,12.86,26.25,13.78,0,0,0,0,0
688049,46.0,0.15,0,346187022.61666673,0.0,3.37,47.08,45.53,45.53,45.93,1.0,12.75,46.15,53.28,46.15,60.11,55.12,1,0,0,0,0
688095,66.49,2.7,0,158176922.6933333,0.0,6.07,67.58,63.65,64.9,64.74,1.0,-2.37,71.8,82.21,73.69,133.88,77.69,0,0,0,0,0
688031,127.35,2.31,0,1186474260.4,0.0,7.39,130.4,121.2,123.0,124.48,1.0,2.45,140.58,152.32,152.32,264.88,149.38,1,0,0,0,0
688090,129.35,5.7,0,937290003.85,0.0,9.4,131.5,120.0,122.88,122.38,1.0,24.98,132.55,132.55,132.55,132.55,146.86,1,0,0,0,0
688102,45.75,9.4,0,2140817315.26,0.0,13.8,46.28,40.51,41.0,41.82,1.0,12.27,43.5,43.5,43.5,56.13,50.18,1,0,0,0,0
688118,21.91,-0.09,0,44518377.35333333,0.0,5.24,22.45,21.3,21.31,21.93,1.0,3.69,22.61,27.51,23.45,40.29,26.32,0,0,0,0,0
688120,226.86,2.05,0,3636214685.4799995,0.0,5.34,232.33,220.45,225.06,222.31,1.0,21.48,222.88,223.45,222.88,223.45,266.77,1,1,0,0,0
688048,391.07,5.27,0,6479126184.44,0.0,6.51,401.2,377.0,381.0,371.5,1.0,8.25,387.98,412.0,412.0,463.37,445.8,0,0,0,0,0
688110,154.42,0.99,0,4302277293.11,0.0,7.19,162.0,151.01,160.0,152.91,1.0,21.61,153.55,166.6,153.55,170.7,183.49,0,0,0,0,0
688143,218.0,15.22,0,2148049350.5066667,0.0,20.99,227.04,187.32,187.64,189.2,1.0,14.8,206.66,206.66,206.66,206.66,227.04,1,0,0,0,0
688126,32.2,-0.62,0,6409930723.133333,0.0,4.01,33.1,31.8,32.1,32.4,1.0,-0.92,35.7,35.7,35.7,35.7,38.88,1,0,0,0,0
688123,138.91,-0.14,0,1732536554.0566666,0.0,3.51,141.88,137.0,138.0,139.11,1.0,14.8,139.49,176.5,140.21,190.98,166.93,0,0,0,0,0
688146,364.0,12.76,0,5483147439.026667,0.0,12.9,365.0,323.36,332.0,322.804,1.0,24.74,364.8,364.8,364.8,364.8,387.36,1,0,0,0,0
688153,32.01,1.3,0,190282700.13333333,0.0,3.48,32.24,31.14,31.23,31.6,1.0,6.52,32.26,34.54,32.26,46.21,37.92,0,0,0,0,0
688111,217.36,0.96,0,1762871664.0533333,0.0,4.76,223.6,213.35,214.0,215.3,1.0,3.72,220.6,263.76,246.76,415.0,258.36,0,0,0,0,0
688147,112.95,-2.69,0,1308177162.64,0.0,4.13,115.35,110.56,115.0,116.07,1.0,25.79,116.8,116.8,116.8,116.8,139.28,0,0,0,0,0
688160,112.09,2.55,0,391429235.72,0.0,5.96,114.2,107.69,109.48,109.3,1.0,4.76,114.3,151.89,128.28,171.7,131.16,1,0,0,0,0
688138,39.26,-4.08,0,713205479.6,0.0,3.86,40.61,39.03,40.53,40.93,1.0,6.83,42.58,42.58,42.58,42.58,49.12,1,1,0,0,0
688218,55.0,0.36,0,411074352.1666666,0.0,6.3,57.45,54.0,55.47,54.8,1.0,4.5,57.47,57.47,57.47,57.47,65.76,0,0,0,0,0
688183,138.5,-1.82,0,4547690941.126666,0.0,4.74,142.48,135.8,139.63,141.07,1.0,19.23,153.94,153.94,153.94,153.94,169.28,1,0,0,0,0
688170,85.25,-0.63,0,683468440.4800001,0.0,3.87,86.4,83.08,83.08,85.79,1.0,21.11,89.9,95.65,89.9,95.65,102.95,1,0,0,0,0
688205,252.4,6.48,0,3387226862.6666665,0.0,9.07,255.0,233.5,234.15,237.03,1.0,6.78,245.25,271.06,245.25,310.88,284.44,1,0,0,0,0
688165,21.03,5.52,0,427570802.18666667,0.0,7.23,21.47,20.03,20.17,19.93,1.0,10.1,21.17,23.13,21.77,25.81,23.92,0,0,0,0,0
688220,101.11,1.36,0,1091125638.2433333,0.0,4.81,103.1,98.3,99.53,99.75,1.0,10.05,99.96,129.49,105.5,129.49,119.7,0,0,0,0,0
688200,375.0,3.07,0,2353303743.0,0.0,6.28,378.85,356.0,365.0,363.82,1.0,19.0,375.0,375.0,375.0,375.0,436.58,1,1,0,0,0
688223,5.09,-1.55,0,615008140.5400001,0.0,2.71,5.21,5.07,5.17,5.17,1.0,0.0,5.41,6.8,5.62,9.66,6.2,0,0,0,0,0
688228,86.76,-0.25,0,115974217.69666666,0.0,3.07,88.0,85.33,86.49,86.98,1.0,5.16,88.5,117.59,95.58,279.81,104.38,0,0,0,0,0
688106,30.27,-2.89,0,1251376139.8700001,0.0,3.53,30.97,29.87,30.77,31.17,1.0,-8.55,34.79,34.79,34.79,43.09,37.4,1,0,0,0,0
688233,124.37,2.19,0,2033712551.6766667,0.0,9.28,130.3,119.0,121.03,121.71,1.0,24.93,121.99,121.99,121.99,121.99,146.05,1,1,0,0,0
688222,26.31,0.57,0,238901177.28,0.0,3.17,26.5,25.67,25.92,26.16,1.0,1.19,26.94,33.85,27.78,42.85,31.39,0,0,0,0,0
688219,12.47,-0.8,0,167292571.18666667,0.0,2.47,12.63,12.32,12.43,12.57,1.0,8.43,13.08,13.08,13.08,13.97,15.08,0,0,0,0,0
688256,1507.46,14.2,0,32224428524.853333,0.0,17.18,1540.0,1313.2,1319.72,1320.0,1.0,23.61,1345.99,1448.01,1407.77,1448.01,1584.0,0,0,0,0,0
688262,39.63,3.47,0,624786674.28,0.0,5.14,40.36,38.39,38.86,38.3,1.0,18.9,38.56,43.99,38.56,46.49,45.96,0,0,0,0,0
688299,17.56,-2.23,0,164467109.99333334,0.0,2.73,18.05,17.56,18.05,17.96,1.0,15.91,18.43,21.2,18.43,21.45,21.55,0,0,0,0,0
688255,31.51,2.31,0,114758593.84,0.0,5.42,32.0,30.33,30.65,30.8,1.0,5.35,31.74,35.73,33.48,40.35,36.96,0,0,0,0,0
688306,10.43,11.67,0,405524682.71999997,0.0,14.45,10.63,9.28,9.3,9.34,1.0,20.27,9.54,10.99,9.59,12.4,11.21,0,0,0,0,0
688286,79.9,-0.51,0,291899045.7933333,0.0,4.67,81.72,77.97,80.37,80.31,1.0,27.23,82.4,82.4,82.4,89.99,96.37,1,1,0,0,0
688229,86.7,-2.6,0,148246701.84000003,0.0,6.21,92.12,86.59,89.67,89.01,1.0,5.65,92.77,103.66,99.51,123.77,106.81,0,0,0,0,0
688316,60.54,0.43,0,134990239.35999998,0.0,3.32,61.5,59.5,60.28,60.28,1.0,8.65,61.47,78.62,62.49,98.36,72.34,0,0,0,0,0
688320,38.65,2.6,0,173624316.68333334,0.0,5.31,39.0,37.0,37.67,37.67,1.0,7.57,38.83,42.4,39.83,43.7,45.2,0,0,0,0,0
688300,270.47,14.98,0,2304839118.443333,0.0,19.44,277.72,232.0,232.99,235.24,1.0,52.24,249.94,249.94,249.94,249.94,282.29,1,0,0,0,0
688322,133.73,2.33,0,3391589695.0100007,0.0,6.18,136.77,128.69,130.5,130.68,1.0,7.41,136.5,150.0,150.0,150.0,156.82,1,0,0,0,0
688327,14.27,3.48,0,702326211.36,0.0,7.47,14.65,13.62,13.79,13.79,1.0,9.52,14.21,15.24,15.08,19.17,16.55,0,0,0,0,0
688323,61.5,1.99,0,1454497503.3333335,0.0,8.29,63.0,58.0,58.0,60.3,1.0,53.18,60.3,60.3,60.3,60.3,72.36,1,1,0,0,0
688312,92.6,-1.8,0,768393416.88,0.0,4.75,96.88,92.4,94.01,94.3,1.0,19.13,94.95,108.45,94.95,108.45,113.16,1,1,0,0,0
688268,188.36,0.54,0,2118099456.88,0.0,8.23,191.17,175.75,181.06,187.35,1.0,-17.68,228.82,228.82,228.82,228.82,224.82,1,0,0,0,0
688361,252.21,0.2,0,2064174233.4,0.0,3.73,256.88,247.5,249.17,251.71,1.0,18.54,254.77,268.07,254.77,268.07,302.05,0,0,0,0,0
688359,175.44,-0.32,0,739369725.8133334,0.0,7.27,177.8,165.0,171.0,176.0,1.0,20.69,182.0,182.0,182.0,182.0,211.2,1,0,0,0,0
688353,119.27,2.11,0,1839160120.4999998,0.0,6.78,122.0,114.08,116.42,116.8,1.0,46.81,119.6,119.6,119.6,155.0,140.16,1,0,0,0,0
688369,21.86,0.28,0,66392655.70666667,0.0,5.78,22.48,21.22,21.8,21.8,1.0,2.25,22.78,24.86,22.78,35.92,26.16,0,0,0,0,0
688099,96.76,0.09,0,1410142536.8333333,0.0,2.82,98.39,95.66,97.35,96.67,1.0,7.89,98.13,122.02,101.0,123.0,116.0,0,0,0,0,0
688383,191.37,4.01,0,595434257.8333333,0.0,9.93,198.28,180.0,185.84,184.0,1.0,22.67,184.29,184.29,184.29,184.29,220.8,0,0,0,0,0
688313,175.44,3.49,0,5713347963.493332,0.0,5.47,177.46,168.18,171.0,169.52,1.0,15.93,177.5,188.16,180.7,193.26,203.42,1,0,0,0,0
688375,101.93,3.77,0,832083120.6966667,0.0,6.19,102.44,96.36,97.0,98.23,1.0,8.47,102.0,114.27,102.0,178.17,117.88,0,0,0,0,0
688378,56.98,2.98,0,1058879573.2133334,0.0,8.13,58.5,54.0,54.8,55.33,1.0,24.82,57.44,57.44,57.44,57.44,66.4,1,1,0,0,0
688376,78.73,-5.98,0,309385467.18,0.0,6.72,83.16,77.53,82.91,83.74,1.0,1.53,84.5,84.79,84.5,85.86,100.49,1,0,0,0,0
688333,107.28,20.0,1,3275577388.8733335,0.0,18.01,107.28,91.18,91.18,89.4,1.0,44.74,89.4,108.29,102.95,140.27,107.28,1,1,0,2,0
688392,169.31,-2.78,0,848875624.7466667,0.0,3.22,172.44,166.83,171.02,174.15,1.0,3.93,174.3,178.72,174.3,178.72,208.98,0,0,0,0,0
688393,19.3,0.89,0,23258412.46666667,0.0,4.91,19.64,18.7,19.25,19.13,1.0,0.1,20.28,24.99,20.96,38.86,22.96,0,0,0,0,0
688385,60.0,1.68,0,1811029832.2,0.0,6.44,62.68,58.88,59.36,59.01,1.0,12.55,59.19,74.4,59.19,99.97,70.81,0,0,0,0,0
688401,81.12,-2.32,0,774944887.68,0.0,2.84,82.66,80.3,81.97,83.05,1.0,2.98,85.98,88.98,85.98,88.98,99.66,1,0,0,0,0
